[2016-12-24 13:39:16.933036]SIM[  8] Auth. time use:323895.000000(us)
[2016-12-24 14:00:18.639531]SIM[  8] Auth. time use:318380.000000(us)
[2016-12-24 14:00:31.660019]SIM[  8] Auth. time use:331859.000000(us)
[2016-12-24 14:00:44.668717]SIM[  8] Auth. time use:331575.000000(us)
[2016-12-24 14:00:57.686056]SIM[  8] Auth. time use:337915.000000(us)
[2016-12-24 14:01:10.703511]SIM[  8] Auth. time use:348353.000000(us)
[2016-12-24 14:01:23.697436]SIM[  8] Auth. time use:334291.000000(us)
[2016-12-24 14:01:36.680318]SIM[  8] Auth. time use:311172.000000(us)
[2016-12-24 14:01:49.714084]SIM[  8] Auth. time use:336940.000000(us)
[2016-12-24 14:02:02.721932]SIM[  8] Auth. time use:338789.000000(us)
[2016-12-24 14:02:15.705478]SIM[  8] Auth. time use:316333.000000(us)
[2016-12-24 14:02:28.716224]SIM[  8] Auth. time use:319081.000000(us)
[2016-12-24 14:02:41.746893]SIM[  8] Auth. time use:343750.000000(us)
[2016-12-24 14:02:54.734647]SIM[  8] Auth. time use:325497.000000(us)
[2016-12-24 14:03:07.728812]SIM[  8] Auth. time use:310671.000000(us)
[2016-12-24 14:03:20.759136]SIM[  8] Auth. time use:333993.000000(us)
[2016-12-24 14:03:33.768639]SIM[  8] Auth. time use:337496.000000(us)
[2016-12-24 14:03:46.765842]SIM[  8] Auth. time use:326700.000000(us)
[2016-12-24 14:03:59.794936]SIM[  8] Auth. time use:348793.000000(us)
[2016-12-24 14:04:12.796633]SIM[  8] Auth. time use:342490.000000(us)
[2016-12-24 14:04:25.777879]SIM[  8] Auth. time use:315735.000000(us)
[2016-12-24 14:04:38.804139]SIM[  8] Auth. time use:335995.000000(us)
[2016-12-24 14:04:51.791177]SIM[  8] Auth. time use:318034.000000(us)
[2016-12-24 14:05:04.808523]SIM[  8] Auth. time use:328380.000000(us)
[2016-12-24 14:05:17.830413]SIM[  8] Auth. time use:342261.000000(us)
[2016-12-24 14:05:30.799733]SIM[  8] Auth. time use:303588.000000(us)
[2016-12-24 14:05:43.827163]SIM[  8] Auth. time use:326020.000000(us)
[2016-12-24 14:05:56.828798]SIM[  8] Auth. time use:319656.000000(us)
[2016-12-24 14:06:09.828679]SIM[  8] Auth. time use:312535.000000(us)
[2016-12-24 14:06:22.840972]SIM[  8] Auth. time use:319827.000000(us)
[2016-12-24 14:06:35.853251]SIM[  8] Auth. time use:325109.000000(us)
[2016-12-24 14:06:48.871823]SIM[  8] Auth. time use:336679.000000(us)
[2016-12-24 14:07:01.879674]SIM[  8] Auth. time use:336533.000000(us)
[2016-12-24 14:07:14.856477]SIM[  8] Auth. time use:306333.000000(us)
[2016-12-24 14:07:27.868094]SIM[  8] Auth. time use:309944.000000(us)
[2016-12-24 14:07:40.905559]SIM[  8] Auth. time use:340400.000000(us)
[2016-12-24 14:07:53.899494]SIM[  8] Auth. time use:325341.000000(us)
[2016-12-24 14:08:06.916616]SIM[  8] Auth. time use:334469.000000(us)
[2016-12-24 14:08:19.917396]SIM[  8] Auth. time use:327249.000000(us)
[2016-12-24 14:08:32.929895]SIM[  8] Auth. time use:332750.000000(us)
[2016-12-24 14:08:45.947754]SIM[  8] Auth. time use:342575.000000(us)
[2016-12-24 14:08:58.955424]SIM[  8] Auth. time use:343282.000000(us)
[2016-12-24 14:09:11.954260]SIM[  8] Auth. time use:335117.000000(us)
[2016-12-24 14:09:24.970538]SIM[  8] Auth. time use:345393.000000(us)
[2016-12-24 14:09:37.966685]SIM[  8] Auth. time use:332535.000000(us)
[2016-12-24 14:09:50.968900]SIM[  8] Auth. time use:328748.000000(us)
[2016-12-24 14:10:03.987691]SIM[  8] Auth. time use:340546.000000(us)
[2016-12-24 14:10:16.977292]SIM[  8] Auth. time use:322088.000000(us)
[2016-12-24 14:10:29.981856]SIM[  8] Auth. time use:320712.000000(us)
[2016-12-24 14:10:42.978830]SIM[  8] Auth. time use:312686.000000(us)
[2016-12-24 14:10:55.985274]SIM[  8] Auth. time use:313131.000000(us)
[2016-12-24 14:11:08.989639]SIM[  8] Auth. time use:312496.000000(us)
[2016-12-24 14:11:22.  1058]SIM[  8] Auth. time use:317917.000000(us)
[2016-12-24 14:11:35.  9507]SIM[  8] Auth. time use:320360.000000(us)
[2016-12-24 14:11:48. 19218]SIM[  8] Auth. time use:321073.000000(us)
[2016-12-24 14:12:01. 36803]SIM[  8] Auth. time use:332658.000000(us)
[2016-12-24 14:12:14. 30774]SIM[  8] Auth. time use:317633.000000(us)
[2016-12-24 14:12:27. 29623]SIM[  8] Auth. time use:310483.000000(us)
[2016-12-24 14:12:40. 50656]SIM[  8] Auth. time use:324512.000000(us)
[2016-12-24 14:12:53. 82946]SIM[  8] Auth. time use:348801.000000(us)
[2016-12-24 14:13:06. 60071]SIM[  8] Auth. time use:318930.000000(us)
[2016-12-24 14:13:19. 77712]SIM[  8] Auth. time use:329569.000000(us)
[2016-12-24 14:13:32. 61561]SIM[  8] Auth. time use:307414.000000(us)
[2016-12-24 14:13:45. 77731]SIM[  8] Auth. time use:316591.000000(us)
[2016-12-24 14:13:58. 81911]SIM[  8] Auth. time use:312765.000000(us)
[2016-12-24 14:14:11. 99584]SIM[  8] Auth. time use:323442.000000(us)
[2016-12-24 14:14:24.101413]SIM[  8] Auth. time use:317269.000000(us)
[2016-12-24 14:14:37.123852]SIM[  8] Auth. time use:331709.000000(us)
[2016-12-24 14:14:50.111945]SIM[  8] Auth. time use:313802.000000(us)
[2016-12-24 14:15:03.143408]SIM[  8] Auth. time use:337270.000000(us)
[2016-12-24 14:15:16.120445]SIM[  8] Auth. time use:308300.000000(us)
[2016-12-24 14:15:29.136229]SIM[  8] Auth. time use:315081.000000(us)
[2016-12-24 14:15:42.156341]SIM[  8] Auth. time use:325197.000000(us)
[2016-12-24 14:15:55.190789]SIM[  8] Auth. time use:351638.000000(us)
[2016-12-24 14:16:08.168838]SIM[  8] Auth. time use:321684.000000(us)
[2016-12-24 14:16:21.191064]SIM[  8] Auth. time use:336921.000000(us)
[2016-12-24 14:16:34.219261]SIM[  8] Auth. time use:357119.000000(us)
[2016-12-24 14:16:47.206312]SIM[  8] Auth. time use:338167.000000(us)
[2016-12-24 14:17:00.232723]SIM[  8] Auth. time use:357578.000000(us)
[2016-12-24 14:17:13.226086]SIM[  8] Auth. time use:343941.000000(us)
[2016-12-24 14:17:26.241797]SIM[  8] Auth. time use:352651.000000(us)
[2016-12-24 14:17:39.229843]SIM[  8] Auth. time use:334697.000000(us)
[2016-12-24 14:17:52.209785]SIM[  8] Auth. time use:308640.000000(us)
[2016-12-24 14:18:05.220351]SIM[  8] Auth. time use:310205.000000(us)
[2016-12-24 14:18:18.229690]SIM[  8] Auth. time use:307545.000000(us)
[2016-12-24 14:18:31.277300]SIM[  8] Auth. time use:347155.000000(us)
[2016-12-24 14:18:44.268445]SIM[  8] Auth. time use:331299.000000(us)
[2016-12-24 14:18:57.277747]SIM[  8] Auth. time use:332607.000000(us)
[2016-12-24 14:19:10.271813]SIM[  8] Auth. time use:318672.000000(us)
[2016-12-24 14:19:23.299328]SIM[  8] Auth. time use:338188.000000(us)
[2016-12-24 14:19:36.309778]SIM[  8] Auth. time use:339635.000000(us)
[2016-12-24 14:19:49.286309]SIM[  8] Auth. time use:310166.000000(us)
[2016-12-24 14:20:02.308736]SIM[  8] Auth. time use:325592.000000(us)
[2016-12-24 14:20:15.313453]SIM[  8] Auth. time use:324310.000000(us)
[2016-12-24 14:20:28.314726]SIM[  8] Auth. time use:316582.000000(us)
[2016-12-24 14:20:41.319519]SIM[  8] Auth. time use:315377.000000(us)
[2016-12-24 14:20:54.338879]SIM[  8] Auth. time use:326735.000000(us)
[2016-12-24 14:21:07.338548]SIM[  8] Auth. time use:318404.000000(us)
[2016-12-24 14:21:20.342583]SIM[  8] Auth. time use:313441.000000(us)
[2016-12-24 14:21:33.357307]SIM[  8] Auth. time use:321165.000000(us)
[2016-12-24 14:21:46.352978]SIM[  8] Auth. time use:308834.000000(us)
[2016-12-24 14:21:59.359277]SIM[  8] Auth. time use:309137.000000(us)
[2016-12-24 14:22:12.371762]SIM[  8] Auth. time use:315622.000000(us)
[2016-12-24 14:22:25.387853]SIM[  8] Auth. time use:324712.000000(us)
[2016-12-24 14:22:38.393082]SIM[  8] Auth. time use:321943.000000(us)
[2016-12-24 14:22:51.399485]SIM[  8] Auth. time use:321342.000000(us)
[2016-12-24 14:23:04.399139]SIM[  8] Auth. time use:312996.000000(us)
[2016-12-24 14:23:17.408906]SIM[  8] Auth. time use:314768.000000(us)
[2016-12-24 14:23:30.421917]SIM[  8] Auth. time use:321775.000000(us)
[2016-12-24 14:23:43.426373]SIM[  8] Auth. time use:319230.000000(us)
[2016-12-24 14:23:56.428815]SIM[  8] Auth. time use:314665.000000(us)
[2016-12-24 14:24:09.424046]SIM[  8] Auth. time use:303894.000000(us)
[2016-12-24 14:24:22.450039]SIM[  8] Auth. time use:322894.000000(us)
[2016-12-24 14:24:35.487446]SIM[  8] Auth. time use:354298.000000(us)
[2016-12-24 14:24:48.492336]SIM[  8] Auth. time use:352191.000000(us)
[2016-12-24 14:25:01.469530]SIM[  8] Auth. time use:320390.000000(us)
[2016-12-24 14:25:14.462912]SIM[  8] Auth. time use:302769.000000(us)
[2016-12-24 14:25:27.487777]SIM[  8] Auth. time use:320632.000000(us)
[2016-12-24 14:25:40.501927]SIM[  8] Auth. time use:328788.000000(us)
[2016-12-24 14:25:53.505297]SIM[  8] Auth. time use:325148.000000(us)
[2016-12-24 14:26:06.500277]SIM[  8] Auth. time use:312131.000000(us)
[2016-12-24 14:26:19.520660]SIM[  8] Auth. time use:326504.000000(us)
[2016-12-24 14:26:32.533087]SIM[  8] Auth. time use:332937.000000(us)
[2016-12-24 14:26:45.553774]SIM[  8] Auth. time use:346632.000000(us)
