[2016-12-24 13:39:16.932674]SIM[  4] Auth. time use:323536.000000(us)
[2016-12-24 13:58:08.575637]SIM[  4] Auth. time use:329500.000000(us)
[2016-12-24 13:58:21.572403]SIM[  4] Auth. time use:319263.000000(us)
[2016-12-24 13:58:34.587337]SIM[  4] Auth. time use:326197.000000(us)
[2016-12-24 13:58:47.603044]SIM[  4] Auth. time use:332903.000000(us)
[2016-12-24 13:59:00.604902]SIM[  4] Auth. time use:327760.000000(us)
[2016-12-24 13:59:13.615420]SIM[  4] Auth. time use:331277.000000(us)
[2016-12-24 13:59:26.629662]SIM[  4] Auth. time use:339499.000000(us)
[2016-12-24 13:59:39.625300]SIM[  4] Auth. time use:326152.000000(us)
[2016-12-24 13:59:52.636663]SIM[  4] Auth. time use:332520.000000(us)
[2016-12-24 14:00:05.636591]SIM[  4] Auth. time use:324444.000000(us)
[2016-12-24 14:00:18.639248]SIM[  4] Auth. time use:318100.000000(us)
[2016-12-24 14:00:31.674021]SIM[  4] Auth. time use:345866.000000(us)
[2016-12-24 14:00:44.653490]SIM[  4] Auth. time use:316349.000000(us)
[2016-12-24 14:00:57.670924]SIM[  4] Auth. time use:322784.000000(us)
[2016-12-24 14:01:10.688072]SIM[  4] Auth. time use:332917.000000(us)
[2016-12-24 14:01:23.711848]SIM[  4] Auth. time use:348705.000000(us)
[2016-12-24 14:01:36.694557]SIM[  4] Auth. time use:325413.000000(us)
[2016-12-24 14:01:49.713595]SIM[  4] Auth. time use:336455.000000(us)
[2016-12-24 14:02:02.707174]SIM[  4] Auth. time use:324034.000000(us)
[2016-12-24 14:02:15.720186]SIM[  4] Auth. time use:331045.000000(us)
[2016-12-24 14:02:28.730702]SIM[  4] Auth. time use:333562.000000(us)
[2016-12-24 14:02:41.731365]SIM[  4] Auth. time use:328224.000000(us)
[2016-12-24 14:02:54.749074]SIM[  4] Auth. time use:339928.000000(us)
[2016-12-24 14:03:07.742967]SIM[  4] Auth. time use:324828.000000(us)
[2016-12-24 14:03:20.744068]SIM[  4] Auth. time use:318929.000000(us)
[2016-12-24 14:03:33.753134]SIM[  4] Auth. time use:321993.000000(us)
[2016-12-24 14:03:46.765459]SIM[  4] Auth. time use:326320.000000(us)
[2016-12-24 14:03:59.764628]SIM[  4] Auth. time use:318490.000000(us)
[2016-12-24 14:04:12.781242]SIM[  4] Auth. time use:327102.000000(us)
[2016-12-24 14:04:25.777499]SIM[  4] Auth. time use:315359.000000(us)
[2016-12-24 14:04:38.775266]SIM[  4] Auth. time use:307127.000000(us)
[2016-12-24 14:04:51.805127]SIM[  4] Auth. time use:331986.000000(us)
[2016-12-24 14:05:04.823081]SIM[  4] Auth. time use:342944.000000(us)
[2016-12-24 14:05:17.814945]SIM[  4] Auth. time use:326795.000000(us)
[2016-12-24 14:05:30.828039]SIM[  4] Auth. time use:331897.000000(us)
[2016-12-24 14:05:43.826705]SIM[  4] Auth. time use:325563.000000(us)
[2016-12-24 14:05:56.828401]SIM[  4] Auth. time use:319263.000000(us)
[2016-12-24 14:06:09.842688]SIM[  4] Auth. time use:326547.000000(us)
[2016-12-24 14:06:22.840521]SIM[  4] Auth. time use:319377.000000(us)
[2016-12-24 14:06:35.867697]SIM[  4] Auth. time use:339557.000000(us)
[2016-12-24 14:06:48.871428]SIM[  4] Auth. time use:336289.000000(us)
[2016-12-24 14:07:01.864231]SIM[  4] Auth. time use:321094.000000(us)
[2016-12-24 14:07:14.884516]SIM[  4] Auth. time use:334375.000000(us)
[2016-12-24 14:07:27.882688]SIM[  4] Auth. time use:324542.000000(us)
[2016-12-24 14:07:40.919488]SIM[  4] Auth. time use:354333.000000(us)
[2016-12-24 14:07:53.899122]SIM[  4] Auth. time use:324965.000000(us)
[2016-12-24 14:08:06.901572]SIM[  4] Auth. time use:319427.000000(us)
[2016-12-24 14:08:19.916943]SIM[  4] Auth. time use:326799.000000(us)
[2016-12-24 14:08:32.929460]SIM[  4] Auth. time use:332317.000000(us)
[2016-12-24 14:08:45.928864]SIM[  4] Auth. time use:323700.000000(us)
[2016-12-24 14:08:58.938170]SIM[  4] Auth. time use:326031.000000(us)
[2016-12-24 14:09:16.198879]SIM[  4] Auth. time use:4579718.000000(us)
[2016-12-24 14:09:24.950883]SIM[  4] Auth. time use:325740.000000(us)
[2016-12-24 14:09:37.966332]SIM[  4] Auth. time use:332183.000000(us)
[2016-12-24 14:09:55.243223]SIM[  4] Auth. time use:4603052.000000(us)
[2016-12-24 14:10:03.987287]SIM[  4] Auth. time use:340145.000000(us)
[2016-12-24 14:10:16.976808]SIM[  4] Auth. time use:321606.000000(us)
[2016-12-24 14:10:29.981391]SIM[  4] Auth. time use:320250.000000(us)
[2016-12-24 14:10:42.978473]SIM[  4] Auth. time use:312332.000000(us)
[2016-12-24 14:10:55.999011]SIM[  4] Auth. time use:326871.000000(us)
[2016-12-24 14:11:08.989232]SIM[  4] Auth. time use:312093.000000(us)
[2016-12-24 14:11:22.   576]SIM[  4] Auth. time use:317436.000000(us)
[2016-12-24 14:11:35.  9169]SIM[  4] Auth. time use:320027.000000(us)
[2016-12-24 14:11:48. 18721]SIM[  4] Auth. time use:320579.000000(us)
[2016-12-24 14:12:01. 21635]SIM[  4] Auth. time use:317491.000000(us)
[2016-12-24 14:12:14. 30380]SIM[  4] Auth. time use:317242.000000(us)
[2016-12-24 14:12:27. 43413]SIM[  4] Auth. time use:324277.000000(us)
[2016-12-24 14:12:40. 64231]SIM[  4] Auth. time use:338091.000000(us)
[2016-12-24 14:12:53. 52714]SIM[  4] Auth. time use:318573.000000(us)
[2016-12-24 14:13:06. 74354]SIM[  4] Auth. time use:333216.000000(us)
[2016-12-24 14:13:19. 92352]SIM[  4] Auth. time use:344213.000000(us)
[2016-12-24 14:13:32. 76088]SIM[  4] Auth. time use:321944.000000(us)
[2016-12-24 14:13:45. 77276]SIM[  4] Auth. time use:316140.000000(us)
[2016-12-24 14:13:58. 81454]SIM[  4] Auth. time use:312311.000000(us)
[2016-12-24 14:14:11.114140]SIM[  4] Auth. time use:338000.000000(us)
[2016-12-24 14:14:24.101003]SIM[  4] Auth. time use:316862.000000(us)
[2016-12-24 14:14:37.123391]SIM[  4] Auth. time use:331250.000000(us)
[2016-12-24 14:14:50.125960]SIM[  4] Auth. time use:327819.000000(us)
[2016-12-24 14:15:03.142988]SIM[  4] Auth. time use:336852.000000(us)
[2016-12-24 14:15:16.134393]SIM[  4] Auth. time use:322250.000000(us)
[2016-12-24 14:15:29.165660]SIM[  4] Auth. time use:344513.000000(us)
[2016-12-24 14:15:42.170364]SIM[  4] Auth. time use:339225.000000(us)
[2016-12-24 14:15:55.175808]SIM[  4] Auth. time use:336661.000000(us)
[2016-12-24 14:16:08.183392]SIM[  4] Auth. time use:336240.000000(us)
[2016-12-24 14:16:21.190793]SIM[  4] Auth. time use:336654.000000(us)
[2016-12-24 14:16:34.203699]SIM[  4] Auth. time use:341542.000000(us)
[2016-12-24 14:16:47.204129]SIM[  4] Auth. time use:335986.000000(us)
[2016-12-24 14:17:00.217635]SIM[  4] Auth. time use:342472.000000(us)
[2016-12-24 14:17:13.196248]SIM[  4] Auth. time use:314107.000000(us)
[2016-12-24 14:17:26.226833]SIM[  4] Auth. time use:337688.000000(us)
[2016-12-24 14:17:39.229447]SIM[  4] Auth. time use:334304.000000(us)
[2016-12-24 14:17:52.238667]SIM[  4] Auth. time use:337524.000000(us)
[2016-12-24 14:18:05.234578]SIM[  4] Auth. time use:324435.000000(us)
[2016-12-24 14:18:18.258480]SIM[  4] Auth. time use:336337.000000(us)
[2016-12-24 14:18:31.247998]SIM[  4] Auth. time use:317857.000000(us)
[2016-12-24 14:18:44.253391]SIM[  4] Auth. time use:316248.000000(us)
[2016-12-24 14:18:57.277304]SIM[  4] Auth. time use:332166.000000(us)
[2016-12-24 14:19:10.271409]SIM[  4] Auth. time use:318271.000000(us)
[2016-12-24 14:19:23.283943]SIM[  4] Auth. time use:322805.000000(us)
[2016-12-24 14:19:36.294458]SIM[  4] Auth. time use:324316.000000(us)
[2016-12-24 14:19:49.300513]SIM[  4] Auth. time use:324373.000000(us)
[2016-12-24 14:20:02.308282]SIM[  4] Auth. time use:325140.000000(us)
[2016-12-24 14:20:15.312940]SIM[  4] Auth. time use:323800.000000(us)
[2016-12-24 14:20:28.329238]SIM[  4] Auth. time use:331098.000000(us)
[2016-12-24 14:20:41.319126]SIM[  4] Auth. time use:314987.000000(us)
[2016-12-24 14:20:54.323535]SIM[  4] Auth. time use:311394.000000(us)
[2016-12-24 14:21:07.338134]SIM[  4] Auth. time use:317994.000000(us)
[2016-12-24 14:21:20.342060]SIM[  4] Auth. time use:312921.000000(us)
[2016-12-24 14:21:33.371715]SIM[  4] Auth. time use:335576.000000(us)
[2016-12-24 14:21:46.381938]SIM[  4] Auth. time use:337797.000000(us)
[2016-12-24 14:21:59.358889]SIM[  4] Auth. time use:308751.000000(us)
[2016-12-24 14:22:12.371342]SIM[  4] Auth. time use:315206.000000(us)
[2016-12-24 14:22:29.629221]SIM[  4] Auth. time use:4566063.000000(us)
[2016-12-24 14:22:38.392586]SIM[  4] Auth. time use:321449.000000(us)
[2016-12-24 14:22:51.399094]SIM[  4] Auth. time use:320954.000000(us)
[2016-12-24 14:23:04.398747]SIM[  4] Auth. time use:312607.000000(us)
[2016-12-24 14:23:17.408534]SIM[  4] Auth. time use:314399.000000(us)
[2016-12-24 14:23:30.421509]SIM[  4] Auth. time use:321371.000000(us)
[2016-12-24 14:23:43.440232]SIM[  4] Auth. time use:333092.000000(us)
[2016-12-24 14:23:56.428515]SIM[  4] Auth. time use:314366.000000(us)
[2016-12-24 14:24:09.472177]SIM[  4] Auth. time use:352028.000000(us)
[2016-12-24 14:24:22.449610]SIM[  4] Auth. time use:322468.000000(us)
[2016-12-24 14:24:35.472164]SIM[  4] Auth. time use:339018.000000(us)
[2016-12-24 14:24:48.462506]SIM[  4] Auth. time use:322362.000000(us)
[2016-12-24 14:25:01.469155]SIM[  4] Auth. time use:320018.000000(us)
[2016-12-24 14:25:14.502318]SIM[  4] Auth. time use:342178.000000(us)
[2016-12-24 14:25:27.501967]SIM[  4] Auth. time use:334826.000000(us)
[2016-12-24 14:25:40.501527]SIM[  4] Auth. time use:328391.000000(us)
[2016-12-24 14:25:53.504870]SIM[  4] Auth. time use:324723.000000(us)
[2016-12-24 14:26:06.514477]SIM[  4] Auth. time use:326334.000000(us)
[2016-12-24 14:26:19.520271]SIM[  4] Auth. time use:326118.000000(us)
[2016-12-24 14:26:32.532685]SIM[  4] Auth. time use:332538.000000(us)
[2016-12-24 14:26:45.538373]SIM[  4] Auth. time use:331233.000000(us)
